Category,Severity,Frequency,Total,Percentage
Simulator,Blocker,4.150442527385228e-06,0.006701953132856475,0.062
Simulator,Blocker,6.405029293589858e-06,0.006701953132856475,0.096
Simulator,Blocker,6.977283019662773e-06,0.006701953132856475,0.104
Simulator,Blocker,6.767229147110829e-06,0.006701953132856475,0.101
Simulator,Blocker,5.8563960210830256e-06,0.006701953132856475,0.087
Simulator,Blocker,2.599833610648918e-07,0.006701953132856475,0.004
Simulator,Blocker,2.7238707460472445e-07,0.006701953132856475,0.004
Simulator,Blocker,6.05345198099216e-07,0.006701953132856475,0.009
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,8.122157244964262e-07,0.006701953132856475,0.012
Simulator,Blocker,4.642202260752501e-08,0.006701953132856475,0.001
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,4.508543176985936e-08,0.006701953132856475,0.001
Simulator,Blocker,4.4759888629258926e-08,0.006701953132856475,0.001
Simulator,Blocker,3.702167989574695e-07,0.006701953132856475,0.006
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,4.545454545454545e-05,0.006701953132856475,0.678
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Simulator,Blocker,0.0,0.006701953132856475,0.0
Experimentation,Critical,7.892971309049292e-07,0.0024796566437223343,0.032
Experimentation,Critical,2.4976598848156114e-06,0.0024796566437223343,0.101
Experimentation,Critical,3.2343994363002045e-06,0.0024796566437223343,0.13
Experimentation,Critical,2.3088763468445355e-06,0.0024796566437223343,0.093
Experimentation,Critical,2.3819154195317064e-06,0.0024796566437223343,0.096
Experimentation,Critical,1.6453086667613372e-06,0.0024796566437223343,0.066
Experimentation,Critical,2.982663016202674e-06,0.0024796566437223343,0.12
Experimentation,Critical,2.5333829320540285e-06,0.0024796566437223343,0.102
Experimentation,Critical,2.4843391902215433e-06,0.0024796566437223343,0.1
Experimentation,Critical,2.400376813869649e-06,0.0024796566437223343,0.097
Experimentation,Critical,2.5095075905625142e-06,0.0024796566437223343,0.101
Experimentation,Critical,2.7251903559044284e-06,0.0024796566437223343,0.11
Experimentation,Critical,2.715668039166305e-06,0.0024796566437223343,0.11
Experimentation,Critical,3.528947950421647e-06,0.0024796566437223343,0.142
Experimentation,Critical,0.0,0.0024796566437223343,0.0
Experimentation,Critical,3.086507489889884e-06,0.0024796566437223343,0.124
Experimentation,Critical,1.0670342784247562e-05,0.0024796566437223343,0.43
Experimentation,Critical,1.0736569321239908e-05,0.0024796566437223343,0.433
Experimentation,Critical,1.1105874960728872e-05,0.0024796566437223343,0.448
Experimentation,Critical,2.2643053418078177e-06,0.0024796566437223343,0.091
Experimentation,Critical,2.214633308265804e-06,0.0024796566437223343,0.089
Experimentation,Critical,2.4453852616010242e-06,0.0024796566437223343,0.099
Experimentation,Critical,2.650988489011153e-06,0.0024796566437223343,0.107
Experimentation,Critical,1.1619358876879325e-06,0.0024796566437223343,0.047
Experimentation,Critical,0.0,0.0024796566437223343,0.0
Experimentation,Critical,8.371460761468727e-06,0.0024796566437223343,0.338
Experimentation,Critical,9.841410801031194e-06,0.0024796566437223343,0.397
Experimentation,Critical,1.936938475728487e-05,0.0024796566437223343,0.781
Experimentation,Critical,1.936938475728487e-05,0.0024796566437223343,0.781
Experimentation,Critical,1.134431455897981e-05,0.0024796566437223343,0.457
Experimentation,Critical,9.220547357002418e-06,0.0024796566437223343,0.372
Experimentation,Critical,1.128026614377933e-05,0.0024796566437223343,0.455
Experimentation,Critical,1.2483462080150228e-05,0.0024796566437223343,0.503
Experimentation,Critical,1.346057553533033e-05,0.0024796566437223343,0.543
Experimentation,Critical,1.3241525423728813e-05,0.0024796566437223343,0.534
Experimentation,Critical,1.1624117327539381e-05,0.0024796566437223343,0.469
Experimentation,Critical,9.237030795402152e-06,0.0024796566437223343,0.373
Experimentation,Critical,8.70782784665229e-06,0.0024796566437223343,0.351
Experimentation,Critical,8.08978213566637e-06,0.0024796566437223343,0.326
Experimentation,Critical,7.881165425133337e-06,0.0024796566437223343,0.318
Experimentation,Critical,7.99311679931168e-06,0.0024796566437223343,0.322
Experimentation,Critical,7.927771022969998e-06,0.0024796566437223343,0.32
Experimentation,Critical,7.664645897789952e-06,0.0024796566437223343,0.309
Experimentation,Critical,7.3329426437662475e-06,0.0024796566437223343,0.296
Experimentation,Critical,7.398448640133784e-06,0.0024796566437223343,0.298
Experimentation,Critical,3.8881925709775535e-07,0.0024796566437223343,0.016
Experimentation,Critical,1.4921873801703416e-06,0.0024796566437223343,0.06
Experimentation,Critical,3.6579602668266175e-07,0.0024796566437223343,0.015
Experimentation,Critical,1.399768025864896e-06,0.0024796566437223343,0.056
Experimentation,Critical,2.2564641515849343e-06,0.0024796566437223343,0.091
Experimentation,Critical,3.1674574078067716e-07,0.0024796566437223343,0.013
Experimentation,Critical,3.057570288645986e-07,0.0024796566437223343,0.012
Experimentation,Critical,3.0752368943299655e-07,0.0024796566437223343,0.012
Experimentation,Critical,3.0752368943299655e-07,0.0024796566437223343,0.012
Experimentation,Critical,3.0752368943299655e-07,0.0024796566437223343,0.012
Experimentation,Critical,3.075230349650499e-07,0.0024796566437223343,0.012
Experimentation,Critical,4.4703152047784814e-07,0.0024796566437223343,0.018
Experimentation,Critical,2.3953079339442507e-07,0.0024796566437223343,0.01
Experimentation,Critical,5.965417621843655e-07,0.0024796566437223343,0.024
Experimentation,Critical,5.965417621843655e-07,0.0024796566437223343,0.024
Experimentation,Critical,3.7436962761232923e-07,0.0024796566437223343,0.015
Experimentation,Critical,1.7733914183276148e-06,0.0024796566437223343,0.072
Experimentation,Critical,6.179833144505098e-07,0.0024796566437223343,0.025
Experimentation,Critical,5.695481584609543e-07,0.0024796566437223343,0.023
Experimentation,Critical,6.004202942059441e-07,0.0024796566437223343,0.024
Experimentation,Critical,6.004202942059441e-07,0.0024796566437223343,0.024
Experimentation,Critical,5.852897184106132e-07,0.0024796566437223343,0.024
Experimentation,Critical,6.004202942059441e-07,0.0024796566437223343,0.024
Experimentation,Critical,5.730476584635956e-07,0.0024796566437223343,0.023
Experimentation,Critical,5.730476584635956e-07,0.0024796566437223343,0.023
Experimentation,Critical,5.730476584635956e-07,0.0024796566437223343,0.023
Experimentation,Critical,5.730476584635956e-07,0.0024796566437223343,0.023
Experimentation,Critical,3.5137034434293747e-07,0.0024796566437223343,0.014
Experimentation,Critical,3.402749421532598e-07,0.0024796566437223343,0.014
Experimentation,Critical,3.371544167228591e-07,0.0024796566437223343,0.014
Experimentation,Critical,3.371544167228591e-07,0.0024796566437223343,0.014
Experimentation,Critical,4.062398440038999e-07,0.0024796566437223343,0.016
Experimentation,Critical,4.052520667855406e-07,0.0024796566437223343,0.016
Experimentation,Critical,3.926495994974085e-07,0.0024796566437223343,0.016
Experimentation,Critical,3.926495994974085e-07,0.0024796566437223343,0.016
Experimentation,Critical,3.926495994974085e-07,0.0024796566437223343,0.016
Experimentation,Critical,3.8060439978686156e-07,0.0024796566437223343,0.015
Experimentation,Critical,2.0345327258806718e-06,0.0024796566437223343,0.082
Experimentation,Critical,2.2102084652021873e-06,0.0024796566437223343,0.089
Experimentation,Critical,2.597378242034394e-06,0.0024796566437223343,0.105
Experimentation,Critical,2.688751195718681e-06,0.0024796566437223343,0.108
Experimentation,Critical,3.8009264758284833e-06,0.0024796566437223343,0.153
Experimentation,Critical,2.272681563122222e-06,0.0024796566437223343,0.092
Experimentation,Critical,2.389865416251085e-06,0.0024796566437223343,0.096
Experimentation,Critical,2.4320499119031803e-06,0.0024796566437223343,0.098
Experimentation,Critical,1.898136597345544e-06,0.0024796566437223343,0.077
Experimentation,Critical,1.7196974636499968e-06,0.0024796566437223343,0.069
Experimentation,Critical,1.7103023106773977e-06,0.0024796566437223343,0.069
Experimentation,Critical,2.168615984405458e-06,0.0024796566437223343,0.087
Experimentation,Critical,2.229395508696965e-06,0.0024796566437223343,0.09
Experimentation,Critical,2.2562366997410458e-06,0.0024796566437223343,0.091
Experimentation,Critical,2.241809751872421e-06,0.0024796566437223343,0.09
Experimentation,Critical,1.1601551995697437e-06,0.0024796566437223343,0.047
Experimentation,Critical,1.1430128607870892e-06,0.0024796566437223343,0.046
Experimentation,Critical,1.1868727658349193e-06,0.0024796566437223343,0.048
Experimentation,Critical,9.599747018431514e-07,0.0024796566437223343,0.039
Experimentation,Critical,1.1074918566775244e-06,0.0024796566437223343,0.045
Experimentation,Critical,1.2592039270088571e-06,0.0024796566437223343,0.051
Experimentation,Critical,1.2693265846810866e-06,0.0024796566437223343,0.051
Experimentation,Critical,1.2690656356002563e-06,0.0024796566437223343,0.051
Experimentation,Major,1.3220726942657563e-05,0.0024796566437223343,0.533
Experimentation,Major,4.8577563482829166e-06,0.0024796566437223343,0.196
Experimentation,Major,6.616598209221991e-06,0.0024796566437223343,0.267
Experimentation,Major,1.3128904717351281e-05,0.0024796566437223343,0.529
Experimentation,Major,1.2883316105643192e-05,0.0024796566437223343,0.52
Experimentation,Major,5.283595391177032e-06,0.0024796566437223343,0.213
Experimentation,Major,4.892220186630651e-06,0.0024796566437223343,0.197
Experimentation,Major,4.053412691286446e-06,0.0024796566437223343,0.163
Experimentation,Major,4.106951871657754e-06,0.0024796566437223343,0.166
Experimentation,Major,4.1183823573813856e-06,0.0024796566437223343,0.166
Experimentation,Major,4.200090578024282e-06,0.0024796566437223343,0.169
Experimentation,Major,4.131545511886116e-06,0.0024796566437223343,0.167
Experimentation,Major,4.3207947349416964e-06,0.0024796566437223343,0.174
Experimentation,Major,6.514610998394184e-06,0.0024796566437223343,0.263
Experimentation,Major,0.0,0.0024796566437223343,0.0
Experimentation,Major,6.2363541373717315e-06,0.0024796566437223343,0.252
Experimentation,Major,8.254804329039957e-06,0.0024796566437223343,0.333
Experimentation,Major,8.141134256952058e-06,0.0024796566437223343,0.328
Experimentation,Major,8.313697769399936e-06,0.0024796566437223343,0.335
Experimentation,Major,5.826595436363101e-06,0.0024796566437223343,0.235
Experimentation,Major,6.328923156217927e-06,0.0024796566437223343,0.255
Experimentation,Major,6.297963464401648e-06,0.0024796566437223343,0.254
Experimentation,Major,6.303743309125845e-06,0.0024796566437223343,0.254
Experimentation,Major,5.3055857778375225e-06,0.0024796566437223343,0.214
Experimentation,Major,1.7513134851138353e-05,0.0024796566437223343,0.706
Experimentation,Major,6.943412164759697e-06,0.0024796566437223343,0.28
Experimentation,Major,6.9519460809977935e-06,0.0024796566437223343,0.28
Experimentation,Major,1.5543333447203907e-05,0.0024796566437223343,0.627
Experimentation,Major,1.5543333447203907e-05,0.0024796566437223343,0.627
Experimentation,Major,1.4213602550478214e-05,0.0024796566437223343,0.573
Experimentation,Major,1.0960699676828855e-05,0.0024796566437223343,0.442
Experimentation,Major,1.7955892396836237e-05,0.0024796566437223343,0.724
Experimentation,Major,1.4190602193675045e-05,0.0024796566437223343,0.572
Experimentation,Major,1.3696209242732172e-05,0.0024796566437223343,0.552
Experimentation,Major,1.1652542372881356e-05,0.0024796566437223343,0.47
Experimentation,Major,9.125475285171103e-06,0.0024796566437223343,0.368
Experimentation,Major,7.440499848964213e-06,0.0024796566437223343,0.3
Experimentation,Major,7.747105056059196e-06,0.0024796566437223343,0.312
Experimentation,Major,6.708379605803697e-06,0.0024796566437223343,0.271
Experimentation,Major,6.902631462952352e-06,0.0024796566437223343,0.278
Experimentation,Major,6.607872660787266e-06,0.0024796566437223343,0.266
Experimentation,Major,6.4736617265288686e-06,0.0024796566437223343,0.261
Experimentation,Major,6.4315092263728795e-06,0.0024796566437223343,0.259
Experimentation,Major,5.477167200108191e-06,0.0024796566437223343,0.221
Experimentation,Major,5.442451118726063e-06,0.0024796566437223343,0.219
Experimentation,Major,7.697670151062267e-07,0.0024796566437223343,0.031
Experimentation,Major,5.48011841087522e-06,0.0024796566437223343,0.221
Experimentation,Major,9.608015098363537e-06,0.0024796566437223343,0.387
Experimentation,Major,1.2049889845299223e-05,0.0024796566437223343,0.486
Experimentation,Major,2.8489147849919376e-06,0.0024796566437223343,0.115
Experimentation,Major,4.1925360089894784e-07,0.0024796566437223343,0.017
Experimentation,Major,4.1039545521617234e-07,0.0024796566437223343,0.017
Experimentation,Major,4.0861279149574627e-07,0.0024796566437223343,0.016
Experimentation,Major,4.0861279149574627e-07,0.0024796566437223343,0.016
Experimentation,Major,4.0861279149574627e-07,0.0024796566437223343,0.016
Experimentation,Major,4.0861192189127733e-07,0.0024796566437223343,0.016
Experimentation,Major,1.5154685587830597e-05,0.0024796566437223343,0.611
Experimentation,Major,3.048884813063325e-05,0.0024796566437223343,1.23
Experimentation,Major,3.596294623454318e-05,0.0024796566437223343,1.45
Experimentation,Major,3.596294623454318e-05,0.0024796566437223343,1.45
Experimentation,Major,3.1124063158358354e-05,0.0024796566437223343,1.255
Experimentation,Major,4.626238482593778e-06,0.0024796566437223343,0.187
Experimentation,Major,4.634874858378824e-06,0.0024796566437223343,0.187
Experimentation,Major,4.1134033666624475e-06,0.0024796566437223343,0.166
Experimentation,Major,3.502451716201341e-06,0.0024796566437223343,0.141
Experimentation,Major,3.502451716201341e-06,0.0024796566437223343,0.141
Experimentation,Major,3.4141900240619106e-06,0.0024796566437223343,0.138
Experimentation,Major,3.502451716201341e-06,0.0024796566437223343,0.141
Experimentation,Major,3.3427780077043074e-06,0.0024796566437223343,0.135
Experimentation,Major,3.3427780077043074e-06,0.0024796566437223343,0.135
Experimentation,Major,3.3427780077043074e-06,0.0024796566437223343,0.135
Experimentation,Major,3.3427780077043074e-06,0.0024796566437223343,0.135
Experimentation,Major,3.1623330990864373e-06,0.0024796566437223343,0.128
Experimentation,Major,3.0624744793793384e-06,0.0024796566437223343,0.124
Experimentation,Major,3.3715441672285905e-06,0.0024796566437223343,0.136
Experimentation,Major,3.3715441672285905e-06,0.0024796566437223343,0.136
Experimentation,Major,4.062398440038999e-06,0.0024796566437223343,0.164
Experimentation,Major,4.863024801426487e-06,0.0024796566437223343,0.196
Experimentation,Major,9.030940788440397e-06,0.0024796566437223343,0.364
Experimentation,Major,9.030940788440397e-06,0.0024796566437223343,0.364
Experimentation,Major,9.030940788440397e-06,0.0024796566437223343,0.364
Experimentation,Major,3.4254395980817536e-06,0.0024796566437223343,0.138
Experimentation,Major,6.56469220722495e-06,0.0024796566437223343,0.265
Experimentation,Major,2.1271959406875513e-06,0.0024796566437223343,0.086
Experimentation,Major,2.484856440935431e-06,0.0024796566437223343,0.1
