Category,Type,Frequency,Total,Percentage
Experimentation,Smells,2.000848143721809e-05,0.0024796566437223343,0.807
Experimentation,Smells,1.823050777629004e-05,0.0024796566437223343,0.735
Experimentation,Smells,1.7054803189469686e-05,0.0024796566437223343,0.688
Experimentation,Smells,1.6978551652823644e-05,0.0024796566437223343,0.685
Experimentation,Smells,1.6978551652823644e-05,0.0024796566437223343,0.685
Experimentation,Smells,1.6550692592833452e-05,0.0024796566437223343,0.667
Experimentation,Smells,1.6978551652823644e-05,0.0024796566437223343,0.685
Experimentation,Smells,1.6873069943650314e-05,0.0024796566437223343,0.68
Experimentation,Smells,1.6873069943650314e-05,0.0024796566437223343,0.68
Experimentation,Smells,1.6873069943650314e-05,0.0024796566437223343,0.68
Experimentation,Smells,1.6873069943650314e-05,0.0024796566437223343,0.68
Experimentation,Smells,1.7498243148278287e-05,0.0024796566437223343,0.706
Experimentation,Smells,1.694569211923234e-05,0.0024796566437223343,0.683
Experimentation,Smells,1.7127444369521242e-05,0.0024796566437223343,0.691
Experimentation,Smells,1.7127444369521242e-05,0.0024796566437223343,0.691
Experimentation,Smells,2.0636984075398115e-05,0.0024796566437223343,0.832
Experimentation,Smells,2.1397309126276543e-05,0.0024796566437223343,0.863
Experimentation,Smells,2.8035181404114967e-05,0.0024796566437223343,1.131
Experimentation,Smells,2.8035181404114967e-05,0.0024796566437223343,1.131
Experimentation,Smells,2.8035181404114967e-05,0.0024796566437223343,1.131
Experimentation,Smells,1.8954099109385705e-05,0.0024796566437223343,0.764
Experimentation,Smells,1.7736035463492434e-05,0.0024796566437223343,0.715
Experimentation,Smells,1.4184765126438452e-05,0.0024796566437223343,0.572
Experimentation,Smells,1.514355906456876e-05,0.0024796566437223343,0.611
Experimentation,Smells,2.313015451701583e-05,0.0024796566437223343,0.933
Experimentation,Smells,2.0212218394900423e-05,0.0024796566437223343,0.815
Experimentation,Smells,1.979043060276342e-05,0.0024796566437223343,0.798
Experimentation,Smells,1.940389373194648e-05,0.0024796566437223343,0.783
Experimentation,Smells,1.9467952976517142e-05,0.0024796566437223343,0.785
Experimentation,Smells,1.7464813537431937e-05,0.0024796566437223343,0.704
Experimentation,Smells,1.544060116059203e-05,0.0024796566437223343,0.623
Experimentation,Smells,1.5396652525546413e-05,0.0024796566437223343,0.621
Experimentation,Smells,2.2417153996101365e-05,0.0024796566437223343,0.904
Experimentation,Smells,2.1620491860384107e-05,0.0024796566437223343,0.872
Experimentation,Smells,2.061379893854319e-05,0.0024796566437223343,0.831
Experimentation,Smells,2.048198909665257e-05,0.0024796566437223343,0.826
Experimentation,Smells,6.277131112903846e-06,0.0024796566437223343,0.253
Experimentation,Smells,6.184380842801669e-06,0.0024796566437223343,0.249
Experimentation,Smells,6.749022058978447e-06,0.0024796566437223343,0.272
Experimentation,Smells,6.381008312251536e-06,0.0024796566437223343,0.257
Experimentation,Smells,5.9690553745928336e-06,0.0024796566437223343,0.241
Experimentation,Smells,6.684452032867356e-06,0.0024796566437223343,0.27
Experimentation,Smells,6.421764403495591e-06,0.0024796566437223343,0.259
Experimentation,Smells,6.440211590008777e-06,0.0024796566437223343,0.26
Quantum-Chemistry,Bugs,3.866195999327618e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,1.620430386310604e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,3.015490096495683e-06,0.009140979356427152,0.033
Quantum-Chemistry,Bugs,1.6059613284512108e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.6059613284512108e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.6059613284512108e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,5.098119085926209e-07,0.009140979356427152,0.006
Quantum-Chemistry,Bugs,6.684222266377677e-07,0.009140979356427152,0.007
Quantum-Chemistry,Bugs,6.180555144176752e-07,0.009140979356427152,0.007
Quantum-Chemistry,Bugs,2.4642293810237497e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,1.7985611510791367e-05,0.009140979356427152,0.197
Quantum-Chemistry,Bugs,1.1758669346217984e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,6.190672719768881e-06,0.009140979356427152,0.068
Quantum-Chemistry,Bugs,1.321492758219685e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,2.6064065472932467e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,7.40503048404216e-07,0.009140979356427152,0.008
Quantum-Chemistry,Bugs,4.800422437174472e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,4.795933048774639e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,4.760544606302961e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,1.1124955500177999e-06,0.009140979356427152,0.012
Quantum-Chemistry,Bugs,1.1124460463667512e-06,0.009140979356427152,0.012
Quantum-Chemistry,Bugs,3.5315722559683573e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,3.3902040055260323e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,2.8588377395169995e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,7.141632862937782e-08,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,6.898883070830833e-08,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,2.3288602138918373e-09,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,2.3282496777702444e-09,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,1.2658227848101265e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.4524328249818445e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,5.835156819839533e-07,0.009140979356427152,0.006
Quantum-Chemistry,Bugs,8.261390392002974e-07,0.009140979356427152,0.009
Quantum-Chemistry,Bugs,5.176102509834595e-07,0.009140979356427152,0.006
Quantum-Chemistry,Bugs,3.3679105482958375e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,4.6569519825914665e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,5.08623118094463e-07,0.009140979356427152,0.006
Quantum-Chemistry,Bugs,2.287387346173201e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,3.2936642145347505e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,3.3823026990092246e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.508402624285163e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,6.270142833853756e-07,0.009140979356427152,0.007
Quantum-Chemistry,Bugs,1.2415998013440319e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,8.77141687620607e-07,0.009140979356427152,0.01
Quantum-Chemistry,Bugs,1.1972911288210423e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,3.308654623296716e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,3.169965268206627e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,3.151884621445932e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,1.6306253783385939e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.2182237877098023e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.136838320440353e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.0452647756266995e-06,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,3.111287439174785e-06,0.009140979356427152,0.034
Quantum-Chemistry,Bugs,1.4909430771284882e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.2915029866006565e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,2.3357292252810837e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,2.3575554293429922e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,4.4601138390960835e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,4.3878894251864854e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,1.930778032036613e-06,0.009140979356427152,0.021
Quantum-Chemistry,Bugs,1.9196977237869846e-06,0.009140979356427152,0.021
Quantum-Chemistry,Bugs,1.7503067326749663e-06,0.009140979356427152,0.019
Quantum-Chemistry,Bugs,1.4119954627091407e-06,0.009140979356427152,0.015
Quantum-Chemistry,Bugs,1.2264922322158626e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,1.2457338762399427e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,2.1737570108790385e-06,0.009140979356427152,0.024
Quantum-Chemistry,Bugs,3.3615856845643775e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.4999803095341237e-06,0.009140979356427152,0.038
Quantum-Chemistry,Bugs,3.3856814300802494e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.728425060131921e-06,0.009140979356427152,0.041
Quantum-Chemistry,Bugs,3.547858647320384e-06,0.009140979356427152,0.039
Quantum-Chemistry,Bugs,3.317562510668283e-06,0.009140979356427152,0.036
Quantum-Chemistry,Bugs,3.318012694243817e-06,0.009140979356427152,0.036
Quantum-Chemistry,Bugs,3.3252760461678166e-06,0.009140979356427152,0.036
Quantum-Chemistry,Bugs,2.1626297577854673e-06,0.009140979356427152,0.024
Quantum-Chemistry,Bugs,3.781433163168841e-06,0.009140979356427152,0.041
Quantum-Chemistry,Bugs,3.5690613368684038e-06,0.009140979356427152,0.039
Quantum-Chemistry,Bugs,3.454231433506045e-06,0.009140979356427152,0.038
Quantum-Chemistry,Bugs,6.097560975609756e-05,0.009140979356427152,0.667
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,3.6886757654002214e-06,0.009140979356427152,0.04
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.4164673727365905e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.4164673727365905e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.795066413662239e-06,0.009140979356427152,0.042
Quantum-Chemistry,Bugs,3.4164673727365905e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.4164673727365905e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.3840947546531303e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.3840947546531303e-06,0.009140979356427152,0.037
Quantum-Chemistry,Bugs,3.7551633496057077e-06,0.009140979356427152,0.041
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,6.097560975609756e-05,0.009140979356427152,0.667
Quantum-Chemistry,Bugs,6.097560975609756e-05,0.009140979356427152,0.667
Quantum-Chemistry,Bugs,3.6062226759281864e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,1.1685200693321908e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,9.661641271310963e-07,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,6.411489388985061e-07,0.009140979356427152,0.007
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,2.31000231000231e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,2.282236591860023e-06,0.009140979356427152,0.025
Quantum-Chemistry,Bugs,2.1709240900209854e-06,0.009140979356427152,0.024
Quantum-Chemistry,Bugs,1.3963555121133841e-06,0.009140979356427152,0.015
Quantum-Chemistry,Bugs,1.3600816048962937e-06,0.009140979356427152,0.015
Quantum-Chemistry,Bugs,1.0376673238559719e-06,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,9.669309611293754e-07,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,9.628809397717973e-07,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,1.0161568946245301e-06,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,1.4245690678569733e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.2589173310952582e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.2520345561537499e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.2547576226525576e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.2271444348999877e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,1.2269938650306748e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,1.2256403971074888e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,9.606147934678194e-07,0.009140979356427152,0.011
Quantum-Chemistry,Bugs,8.885203174979268e-07,0.009140979356427152,0.01
Quantum-Chemistry,Bugs,8.885203174979268e-07,0.009140979356427152,0.01
Quantum-Chemistry,Bugs,8.880994671403197e-07,0.009140979356427152,0.01
Quantum-Chemistry,Bugs,7.855048177628823e-07,0.009140979356427152,0.009
Quantum-Chemistry,Bugs,3.243903410037606e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,2.058151058533426e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,2.865565295680838e-07,0.009140979356427152,0.003
Quantum-Chemistry,Bugs,3.310791057728576e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,1.3472946323781846e-06,0.009140979356427152,0.015
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,8.416658250008417e-07,0.009140979356427152,0.009
Quantum-Chemistry,Bugs,1.6353229762878169e-06,0.009140979356427152,0.018
Quantum-Chemistry,Bugs,1.5877552316534882e-06,0.009140979356427152,0.017
Quantum-Chemistry,Bugs,1.3747909172146737e-06,0.009140979356427152,0.015
Quantum-Chemistry,Bugs,1.3304064391671655e-06,0.009140979356427152,0.015
Quantum-Chemistry,Bugs,1.311618756148213e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.274318239741738e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.251068621113868e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.2472975220355896e-06,0.009140979356427152,0.014
Quantum-Chemistry,Bugs,1.221200032565334e-06,0.009140979356427152,0.013
Quantum-Chemistry,Bugs,1.4373323112303565e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.4373323112303565e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.4367816091954023e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.4367816091954023e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.4367816091954023e-06,0.009140979356427152,0.016
Quantum-Chemistry,Bugs,1.1234272019173157e-06,0.009140979356427152,0.012
Quantum-Chemistry,Bugs,1.336726390487855e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,2.026096117999838e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,5.579983483248889e-07,0.009140979356427152,0.006
Quantum-Chemistry,Bugs,3.3089208506132536e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,4.3109022718454975e-07,0.009140979356427152,0.005
Quantum-Chemistry,Bugs,3.2753594707019097e-07,0.009140979356427152,0.004
Quantum-Chemistry,Bugs,2.22950527277997e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,2.1119993241602164e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.4476389009525464e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.3865298623869112e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,6.54938894201171e-08,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.3848593329132593e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.2931341044723042e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.0574345580187906e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.0584810796507013e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.0584866815913288e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,0.0,0.009140979356427152,0.0
Quantum-Chemistry,Bugs,9.582475982300908e-08,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,9.582302264660598e-08,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.3007715470437813e-07,0.009140979356427152,0.001
Quantum-Chemistry,Bugs,1.5062928378771027e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,1.8314464693090467e-07,0.009140979356427152,0.002
Quantum-Chemistry,Bugs,2.0332285356847554e-07,0.009140979356427152,0.002
Quantum-Chemistry,Smells,1.8752731551521264e-05,0.009140979356427152,0.205
Quantum-Chemistry,Smells,6.77882236516576e-05,0.009140979356427152,0.742
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,1.3935701322271195e-05,0.009140979356427152,0.152
Quantum-Chemistry,Smells,1.3998222447943118e-05,0.009140979356427152,0.153
Quantum-Chemistry,Smells,1.416457891693968e-05,0.009140979356427152,0.155
Quantum-Chemistry,Smells,1.416457891693968e-05,0.009140979356427152,0.155
Quantum-Chemistry,Smells,1.416457891693968e-05,0.009140979356427152,0.155
Quantum-Chemistry,Smells,2.3883462255095704e-05,0.009140979356427152,0.261
Quantum-Chemistry,Smells,2.3883462255095704e-05,0.009140979356427152,0.261
Quantum-Chemistry,Smells,6.305114638447972e-05,0.009140979356427152,0.69
Quantum-Chemistry,Smells,6.305114638447972e-05,0.009140979356427152,0.69
Quantum-Chemistry,Smells,6.305114638447972e-05,0.009140979356427152,0.69
Quantum-Chemistry,Smells,6.305114638447972e-05,0.009140979356427152,0.69
Quantum-Chemistry,Smells,6.305114638447972e-05,0.009140979356427152,0.69
Quantum-Chemistry,Smells,0.00016666666666666666,0.009140979356427152,1.823
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,0.0001349206349206349,0.009140979356427152,1.476
Quantum-Chemistry,Smells,1.3133035982111206e-05,0.009140979356427152,0.144
Quantum-Chemistry,Smells,1.7032585964199063e-05,0.009140979356427152,0.186
Quantum-Chemistry,Smells,1.6375509204683005e-05,0.009140979356427152,0.179
Quantum-Chemistry,Smells,7.163666369162892e-06,0.009140979356427152,0.078
Quantum-Chemistry,Smells,8.81294964028777e-05,0.009140979356427152,0.964
Quantum-Chemistry,Smells,2.505665540684996e-05,0.009140979356427152,0.274
Quantum-Chemistry,Smells,8.00660338423442e-05,0.009140979356427152,0.876
Quantum-Chemistry,Smells,1.2950629030552912e-05,0.009140979356427152,0.142
Quantum-Chemistry,Smells,1.860974274767378e-05,0.009140979356427152,0.204
Quantum-Chemistry,Smells,2.219040801717967e-05,0.009140979356427152,0.243
Quantum-Chemistry,Smells,2.6714350862875932e-05,0.009140979356427152,0.292
Quantum-Chemistry,Smells,2.784039134813678e-05,0.009140979356427152,0.305
Quantum-Chemistry,Smells,2.777777777777778e-05,0.009140979356427152,0.304
Quantum-Chemistry,Smells,2.3317906728373086e-05,0.009140979356427152,0.255
Quantum-Chemistry,Smells,2.3316869131847104e-05,0.009140979356427152,0.255
Quantum-Chemistry,Smells,1.3225738098601498e-05,0.009140979356427152,0.145
Quantum-Chemistry,Smells,1.3848983362573843e-05,0.009140979356427152,0.152
Quantum-Chemistry,Smells,1.6145286133922253e-05,0.009140979356427152,0.177
Quantum-Chemistry,Smells,1.7047077643832486e-05,0.009140979356427152,0.186
Quantum-Chemistry,Smells,1.7198915495581264e-05,0.009140979356427152,0.188
Quantum-Chemistry,Smells,2.4453032245864292e-06,0.009140979356427152,0.027
Quantum-Chemistry,Smells,2.4504827858531826e-06,0.009140979356427152,0.027
Quantum-Chemistry,Smells,7.329997056226082e-06,0.009140979356427152,0.08
Quantum-Chemistry,Smells,7.872185911401598e-06,0.009140979356427152,0.086
Quantum-Chemistry,Smells,9.365426695842451e-06,0.009140979356427152,0.102
Quantum-Chemistry,Smells,1.602709736048577e-05,0.009140979356427152,0.175
Quantum-Chemistry,Smells,1.7828797533874715e-05,0.009140979356427152,0.195
Quantum-Chemistry,Smells,1.9928407844344796e-05,0.009140979356427152,0.218
Quantum-Chemistry,Smells,2.0634530875591645e-05,0.009140979356427152,0.226
Quantum-Chemistry,Smells,2.2129018122632946e-05,0.009140979356427152,0.242
Quantum-Chemistry,Smells,2.1521047231281003e-05,0.009140979356427152,0.235
Quantum-Chemistry,Smells,3.4059631037579532e-06,0.009140979356427152,0.037
Quantum-Chemistry,Smells,3.2430881086769346e-05,0.009140979356427152,0.355
Quantum-Chemistry,Smells,3.0018923103388954e-05,0.009140979356427152,0.328
Quantum-Chemistry,Smells,1.3682951827810045e-05,0.009140979356427152,0.15
Quantum-Chemistry,Smells,1.6278988176683156e-05,0.009140979356427152,0.178
Quantum-Chemistry,Smells,1.833389764618838e-05,0.009140979356427152,0.201
Quantum-Chemistry,Smells,1.8142877097139665e-05,0.009140979356427152,0.198
Quantum-Chemistry,Smells,1.7944857025904918e-05,0.009140979356427152,0.196
Quantum-Chemistry,Smells,1.887978448759681e-05,0.009140979356427152,0.207
Quantum-Chemistry,Smells,3.239890415764344e-06,0.009140979356427152,0.035
Quantum-Chemistry,Smells,3.252660014333756e-06,0.009140979356427152,0.036
Quantum-Chemistry,Smells,3.269346160133358e-06,0.009140979356427152,0.036
Quantum-Chemistry,Smells,6.190780232409654e-05,0.009140979356427152,0.677
Quantum-Chemistry,Smells,7.010812696198117e-05,0.009140979356427152,0.767
Quantum-Chemistry,Smells,8.667736757624398e-05,0.009140979356427152,0.948
Quantum-Chemistry,Smells,8.496381667113375e-05,0.009140979356427152,0.929
Quantum-Chemistry,Smells,6.664709336465062e-05,0.009140979356427152,0.729
Quantum-Chemistry,Smells,6.724090025006946e-05,0.009140979356427152,0.736
Quantum-Chemistry,Smells,6.699096594857539e-05,0.009140979356427152,0.733
Quantum-Chemistry,Smells,6.699096594857539e-05,0.009140979356427152,0.733
Quantum-Chemistry,Smells,5.895416919038966e-05,0.009140979356427152,0.645
Quantum-Chemistry,Smells,5.895416919038966e-05,0.009140979356427152,0.645
Quantum-Chemistry,Smells,5.895416919038966e-05,0.009140979356427152,0.645
Quantum-Chemistry,Smells,5.895416919038966e-05,0.009140979356427152,0.645
Quantum-Chemistry,Smells,5.895416919038966e-05,0.009140979356427152,0.645
Quantum-Chemistry,Smells,2.4435368041082825e-05,0.009140979356427152,0.267
Quantum-Chemistry,Smells,2.435397382499165e-05,0.009140979356427152,0.266
Quantum-Chemistry,Smells,2.035601546100116e-05,0.009140979356427152,0.223
Quantum-Chemistry,Smells,1.5713959576680888e-05,0.009140979356427152,0.172
Quantum-Chemistry,Smells,1.3830387273787559e-05,0.009140979356427152,0.151
Quantum-Chemistry,Smells,2.4366905514264096e-05,0.009140979356427152,0.267
Quantum-Chemistry,Smells,1.6251412581391595e-05,0.009140979356427152,0.178
Quantum-Chemistry,Smells,1.6562443597447686e-05,0.009140979356427152,0.181
Quantum-Chemistry,Smells,1.6449307200188605e-05,0.009140979356427152,0.18
Quantum-Chemistry,Smells,1.6353750743352305e-05,0.009140979356427152,0.179
Quantum-Chemistry,Smells,1.690382164274222e-05,0.009140979356427152,0.185
Quantum-Chemistry,Smells,1.714203988231448e-05,0.009140979356427152,0.188
Quantum-Chemistry,Smells,1.7856235970463062e-05,0.009140979356427152,0.195
Quantum-Chemistry,Smells,1.7314308757539617e-05,0.009140979356427152,0.189
Quantum-Chemistry,Smells,1.365322809339257e-05,0.009140979356427152,0.149
Quantum-Chemistry,Smells,1.2773340042350671e-05,0.009140979356427152,0.14
Quantum-Chemistry,Smells,1.3229487859242367e-05,0.009140979356427152,0.145
Quantum-Chemistry,Smells,1.3560347390978909e-05,0.009140979356427152,0.148
